fpr,tpr_mean,tpr_min,tpr_max
0.0925,0.435483870967742,0.3548387096774194,0.5161290322580645
0.095,0.435483870967742,0.3548387096774194,0.5161290322580645
0.0975,0.435483870967742,0.3548387096774194,0.5161290322580645
0.1,0.46451612903225803,0.41935483870967744,0.5806451612903226
0.10250000000000001,0.46451612903225803,0.41935483870967744,0.5806451612903226
0.105,0.46451612903225803,0.41935483870967744,0.5806451612903226
0.1075,0.46451612903225803,0.41935483870967744,0.5806451612903226
0.11,0.4806451612903226,0.41935483870967744,0.5806451612903226
0.1125,0.4806451612903226,0.41935483870967744,0.5806451612903226
0.115,0.4806451612903226,0.41935483870967744,0.5806451612903226
0.11750000000000001,0.4903225806451612,0.41935483870967744,0.5806451612903226
0.12,0.4903225806451612,0.41935483870967744,0.5806451612903226
0.1225,0.4903225806451612,0.41935483870967744,0.5806451612903226
0.125,0.4903225806451612,0.41935483870967744,0.5806451612903226
0.1275,0.5096774193548386,0.45161290322580644,0.5806451612903226
0.13,0.5096774193548386,0.45161290322580644,0.5806451612903226
0.1325,0.5096774193548386,0.45161290322580644,0.5806451612903226
0.135,0.5096774193548386,0.45161290322580644,0.5806451612903226
0.1375,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.14,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.14250000000000002,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.145,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.1475,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.15,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.1525,0.5290322580645161,0.45161290322580644,0.5806451612903226
0.155,0.5419354838709677,0.4838709677419355,0.5806451612903226
0.1575,0.5419354838709677,0.4838709677419355,0.5806451612903226
0.16,0.5419354838709677,0.4838709677419355,0.5806451612903226
0.1625,0.5516129032258064,0.4838709677419355,0.6129032258064516
0.165,0.5516129032258064,0.4838709677419355,0.6129032258064516
0.1675,0.5516129032258064,0.4838709677419355,0.6129032258064516
0.17,0.5516129032258064,0.4838709677419355,0.6129032258064516
0.17250000000000001,0.5774193548387098,0.4838709677419355,0.6129032258064516
0.17500000000000002,0.5774193548387098,0.4838709677419355,0.6129032258064516
0.1775,0.5774193548387098,0.4838709677419355,0.6129032258064516
0.18,0.5774193548387098,0.4838709677419355,0.6129032258064516
0.1825,0.5935483870967743,0.5483870967741935,0.6451612903225806
0.185,0.5935483870967743,0.5483870967741935,0.6451612903225806
0.1875,0.5935483870967743,0.5483870967741935,0.6451612903225806
0.19,0.6096774193548388,0.5806451612903226,0.6774193548387096
0.1925,0.6096774193548388,0.5806451612903226,0.6774193548387096
0.195,0.6096774193548388,0.5806451612903226,0.6774193548387096
0.1975,0.6096774193548388,0.5806451612903226,0.6774193548387096
0.2,0.6129032258064517,0.5806451612903226,0.6774193548387096
0.2025,0.6129032258064517,0.5806451612903226,0.6774193548387096
0.20500000000000002,0.6129032258064517,0.5806451612903226,0.6774193548387096
0.20750000000000002,0.6225806451612904,0.5806451612903226,0.6774193548387096
0.21,0.6225806451612904,0.5806451612903226,0.6774193548387096
0.2125,0.6225806451612904,0.5806451612903226,0.6774193548387096
0.215,0.6225806451612904,0.5806451612903226,0.6774193548387096
0.2175,0.6290322580645162,0.5806451612903226,0.6774193548387096
0.22,0.6290322580645162,0.5806451612903226,0.6774193548387096
0.2225,0.6290322580645162,0.5806451612903226,0.6774193548387096
0.225,0.6290322580645162,0.5806451612903226,0.6774193548387096
0.2275,0.6322580645161291,0.5806451612903226,0.6774193548387096
0.23,0.6322580645161291,0.5806451612903226,0.6774193548387096
0.2325,0.6322580645161291,0.5806451612903226,0.6774193548387096
0.23500000000000001,0.6419354838709678,0.6129032258064516,0.6774193548387096
0.23750000000000002,0.6419354838709678,0.6129032258064516,0.6774193548387096
0.24,0.6419354838709678,0.6129032258064516,0.6774193548387096
0.2425,0.6419354838709678,0.6129032258064516,0.6774193548387096
0.245,0.6451612903225807,0.6129032258064516,0.6774193548387096
